scenario,algorithm,instance,repeat,success,path_length,astar_length,length_ratio,comp_time,smoothness,curvature,max_curvature,clearance_min,clearance_mean,total_turning,sharp_turns,radius_violated,drive_time_curved,switches,false_alarm,time_to_detection,collision_checks,planner,parameter,value
normal_city,Modified,16,0,1,153.596,140.811,1.0908,0.1344,0.0596,0.557,2.076,1.82,2.915,85.5537,48,1,53.2022,0,0.0,,1858,Modified,stuck_window_min,6.0
normal_city,Modified,17,0,1,154.12,142.569,1.081,0.1252,0.0589,0.5102,2.5228,1.768,2.968,78.6267,41,1,45.3305,0,0.0,,1718,Modified,stuck_window_min,6.0
normal_city,Modified,18,0,1,156.591,141.397,1.1075,0.14401,0.0671,0.5505,2.7705,1.742,2.945,86.2017,42,1,48.1405,0,0.0,,1672,Modified,stuck_window_min,6.0
normal_city,Modified,19,0,1,157.004,140.811,1.115,0.15145,0.0732,0.5884,3.2271,1.82,2.955,92.3854,51,1,51.2696,0,0.0,,1691,Modified,stuck_window_min,6.0
blocked_road,Modified,0,0,1,202.311,150.77,1.3419,0.38343,0.0609,0.2733,8.4542,1.82,3.334,55.2884,31,1,49.2611,1,,73.0,23601,Modified,stuck_window_min,6.0
blocked_road,Modified,1,0,1,153.813,147.255,1.0445,0.10875,0.0416,0.3239,1.7996,1.768,3.749,49.8217,27,1,41.0821,0,,,1499,Modified,stuck_window_min,6.0
blocked_road,Modified,2,0,1,207.74,149.012,1.3941,0.80293,0.0374,0.0899,3.2182,1.742,3.985,18.6809,14,1,40.6392,1,,,50788,Modified,stuck_window_min,6.0
blocked_road,Modified,3,0,1,165.119,147.841,1.1169,0.34343,0.0362,0.0965,5.736,1.788,2.858,15.9341,8,1,33.0679,1,,,20699,Modified,stuck_window_min,6.0
blocked_road,Modified,4,0,1,217.6,148.255,1.4677,1.96321,0.0589,0.2558,3.8022,1.742,2.734,55.6578,35,1,60.4305,1,,55.0,122906,Modified,stuck_window_min,6.0
blocked_road,Modified,5,0,1,239.84,148.426,1.6159,0.43389,0.0541,0.2112,9.2207,1.681,2.966,50.6458,30,1,58.9779,1,,75.0,18927,Modified,stuck_window_min,6.0
blocked_road,Modified,6,0,1,182.309,149.598,1.2187,0.34971,0.0384,0.0927,5.2773,1.515,3.528,16.9038,13,1,36.7383,1,,,21090,Modified,stuck_window_min,6.0
blocked_road,Modified,7,0,1,197.025,149.012,1.3222,0.43895,0.0524,0.2331,1.2698,1.742,2.713,45.9197,30,1,46.2676,1,,54.0,28114,Modified,stuck_window_min,6.0
blocked_road,Modified,8,0,1,154.908,148.426,1.0437,0.9494,0.0256,0.0711,1.3674,1.662,2.808,11.0081,6,1,29.5044,1,,,63393,Modified,stuck_window_min,6.0
blocked_road,Modified,9,0,1,159.845,147.841,1.0812,0.73578,0.0608,0.0466,1.7389,2.147,3.733,7.4465,6,1,28.8528,1,,,47972,Modified,stuck_window_min,6.0
blocked_road,Modified,10,0,1,208.109,149.012,1.3966,0.60651,0.0586,0.2734,6.9529,1.794,2.701,56.8921,34,1,55.5433,1,,85.0,36479,Modified,stuck_window_min,6.0
blocked_road,Modified,11,0,1,199.848,147.841,1.3518,0.44408,0.0439,0.2003,4.5301,1.759,2.979,40.0266,24,1,50.8582,1,,78.0,27016,Modified,stuck_window_min,6.0
blocked_road,Modified,12,0,1,160.629,147.841,1.0865,0.37897,0.0598,0.062,1.5907,1.88,3.351,9.9537,8,1,31.4999,1,,,26509,Modified,stuck_window_min,6.0
blocked_road,Modified,13,0,1,200.447,149.012,1.3452,1.09651,0.0569,0.2686,5.5761,1.794,2.789,53.8406,33,1,52.7003,1,,77.0,69783,Modified,stuck_window_min,6.0
blocked_road,Modified,14,0,1,156.138,147.841,1.0561,1.21489,0.0357,0.0983,1.5301,1.596,3.038,15.3455,10,1,31.5372,1,,,80626,Modified,stuck_window_min,6.0
blocked_road,Modified,15,0,1,155.184,147.841,1.0497,0.12668,0.0437,0.3421,2.8726,1.742,3.633,53.0939,26,1,38.8618,0,,,1517,Modified,stuck_window_min,6.0
blocked_road,Modified,16,0,1,214.327,149.598,1.4327,0.42759,0.0613,0.2687,5.4746,1.82,2.878,57.5862,30,1,51.3924,1,,65.0,25689,Modified,stuck_window_min,6.0
blocked_road,Modified,17,0,1,165.895,149.598,1.1089,1.11766,0.042,0.1089,1.3101,1.6,3.213,18.058,16,1,36.3217,1,,,73159,Modified,stuck_window_min,6.0
blocked_road,Modified,18,0,1,155.832,148.426,1.0499,0.12848,0.0419,0.3808,1.7482,1.742,2.841,59.3472,32,1,48.1117,0,,,1806,Modified,stuck_window_min,6.0
blocked_road,Modified,19,0,1,200.563,147.841,1.3566,0.26399,0.046,0.1807,3.4516,1.614,2.861,36.2413,22,1,48.236,1,,63.0,14824,Modified,stuck_window_min,6.0
dense_city,Modified,0,0,1,159.684,145.497,1.0975,2.68894,0.0535,0.1422,3.1865,1.656,2.593,22.7085,16,1,41.3839,1,,,148774,Modified,stuck_window_min,6.0
dense_city,Modified,1,0,1,156.048,148.426,1.0513,0.81798,0.0491,0.0742,1.5728,1.517,3.689,11.5745,10,1,32.1027,1,,,45083,Modified,stuck_window_min,6.0
dense_city,Modified,2,0,1,190.878,150.184,1.271,7.84371,0.0487,0.048,4.2315,1.517,2.674,9.1711,4,1,31.8366,1,,,407727,Modified,stuck_window_min,6.0
dense_city,Modified,3,0,1,192.455,147.255,1.3069,0.79903,0.0595,0.1574,4.2784,1.573,2.482,30.2971,19,1,42.496,1,,,45528,Modified,stuck_window_min,6.0
dense_city,Modified,4,0,1,160.936,146.669,1.0973,0.51379,0.0436,0.046,1.219,1.517,2.703,7.3967,6,1,28.6852,1,,,27559,Modified,stuck_window_min,6.0
dense_city,Modified,5,0,1,156.514,145.497,1.0757,1.07651,0.0609,0.0684,1.2221,1.517,2.664,10.7078,7,1,31.4972,1,,,55994,Modified,stuck_window_min,6.0
dense_city,Modified,6,0,1,148.293,147.255,1.0071,2.58481,0.0694,0.0809,1.4284,1.517,2.589,11.9963,10,1,32.1251,1,,,138167,Modified,stuck_window_min,6.0
dense_city,Modified,7,0,1,150.888,150.184,1.0047,13.35055,0.1937,0.0847,1.46,1.531,2.774,12.7801,12,1,32.2198,1,,,745550,Modified,stuck_window_min,6.0
dense_city,Modified,8,0,1,157.943,151.841,1.0402,2.37016,0.0415,0.0487,1.3652,1.517,2.766,7.6903,6,1,27.9349,1,,,130501,Modified,stuck_window_min,6.0
dense_city,Modified,9,0,1,178.358,148.426,1.2017,0.80139,0.0517,0.0939,3.1904,1.73,2.521,16.7414,10,1,37.9174,1,,,43911,Modified,stuck_window_min,6.0
dense_city,Modified,10,0,1,161.581,145.497,1.1105,0.72221,0.105,0.0857,3.24,1.839,2.961,13.8495,11,1,32.9046,1,,,38726,Modified,stuck_window_min,6.0
dense_city,Modified,11,0,1,148.929,147.255,1.0114,1.48332,0.0783,0.0909,1.5386,1.517,2.635,13.537,12,1,33.5142,1,,,85732,Modified,stuck_window_min,6.0
dense_city,Modified,12,0,1,176.787,151.841,1.1643,1.10318,0.0559,0.0865,3.3675,1.62,2.596,15.2852,11,1,35.8739,1,,,58432,Modified,stuck_window_min,6.0
dense_city,Modified,13,0,1,173.893,145.497,1.1952,1.98175,0.0923,0.0917,3.4903,1.517,2.674,15.9499,13,1,38.462,1,,,107349,Modified,stuck_window_min,6.0
dense_city,Modified,14,0,1,159.43,145.497,1.0958,1.67312,0.0567,0.0615,1.3812,1.517,2.643,9.8025,7,1,30.6883,1,,,92611,Modified,stuck_window_min,6.0
dense_city,Modified,15,0,1,151.185,145.497,1.0391,1.9764,0.0646,0.0752,1.4096,1.517,2.621,11.3625,10,1,32.3413,1,,,107844,Modified,stuck_window_min,6.0
dense_city,Modified,16,0,1,159.499,148.426,1.0746,4.16053,0.073,0.1136,2.9432,1.62,2.523,18.1188,12,1,38.3415,1,,,234358,Modified,stuck_window_min,6.0
dense_city,Modified,17,0,1,183.777,144.912,1.2682,1.08399,0.0714,0.0732,4.3461,1.517,3.021,13.4601,10,1,36.6584,1,,,62159,Modified,stuck_window_min,6.0
dense_city,Modified,18,0,1,153.031,150.184,1.019,4.22932,0.0559,0.0619,1.4499,1.517,2.526,9.4754,8,1,30.3878,1,,,239430,Modified,stuck_window_min,6.0
dense_city,Modified,19,0,1,168.33,150.184,1.1208,1.43816,0.069,0.2834,5.7165,1.62,2.583,47.7056,33,1,44.4426,1,,,77275,Modified,stuck_window_min,6.0
normal_city,Modified,0,0,1,148.955,139.64,1.0667,0.16802,0.051,0.4412,2.0041,1.82,3.099,65.7178,35,1,44.543,0,0.0,,1704,Modified,density_radius,6.0
normal_city,Modified,1,0,1,146.469,143.154,1.0232,0.23209,0.0357,0.2442,1.4061,1.768,3.636,35.774,20,1,34.9619,0,0.0,,1396,Modified,density_radius,6.0
normal_city,Modified,2,0,1,161.633,143.154,1.1291,0.281,0.0634,0.4353,4.4743,1.742,2.972,70.355,34,1,46.1426,2,1.0,,12619,Modified,density_radius,6.0
normal_city,Modified,3,0,1,154.184,140.811,1.095,0.22091,0.059,0.5123,2.8029,1.996,2.895,78.9859,43,1,49.8297,0,0.0,,1748,Modified,density_radius,6.0
normal_city,Modified,4,0,1,192.009,141.983,1.3523,0.3486,0.0515,0.2968,5.954,1.742,3.177,56.984,26,1,49.6833,1,1.0,,10040,Modified,density_radius,6.0
normal_city,Modified,5,0,1,155.715,141.397,1.1013,0.20216,0.0783,0.6063,3.1949,1.779,3.401,94.4109,47,1,46.2416,0,0.0,,1503,Modified,density_radius,6.0
normal_city,Modified,6,0,1,156.32,143.154,1.092,0.15261,0.0651,0.5394,2.9272,1.759,3.009,84.3124,45,1,47.1874,0,0.0,,1657,Modified,density_radius,6.0
normal_city,Modified,7,0,1,157.402,141.983,1.1086,0.14874,0.0768,0.6143,2.7492,1.742,2.929,96.6929,55,1,51.1025,0,0.0,,1581,Modified,density_radius,6.0
normal_city,Modified,8,0,1,155.398,141.397,1.099,1.35122,0.0769,0.5209,2.1801,1.768,2.812,80.9442,45,1,46.1313,1,1.0,,59887,Modified,density_radius,6.0
normal_city,Modified,9,0,1,155.978,140.811,1.1077,0.2078,0.0676,0.5856,2.4808,1.742,2.914,91.3427,52,1,49.767,0,0.0,,1730,Modified,density_radius,6.0
normal_city,Modified,10,0,1,152.87,141.983,1.0767,0.24632,0.0515,0.4405,2.379,1.794,2.902,67.3446,35,1,48.8988,0,0.0,,1736,Modified,density_radius,6.0
normal_city,Modified,11,0,1,156.729,140.811,1.113,0.13416,0.0803,0.6184,3.1218,1.759,3.426,96.9237,49,1,45.4362,0,0.0,,1502,Modified,density_radius,6.0
normal_city,Modified,12,0,1,167.794,140.811,1.1916,1.52768,0.0821,0.083,3.5292,1.88,3.47,13.9226,13,1,35.7866,1,1.0,,65104,Modified,density_radius,6.0
normal_city,Modified,13,0,1,228.743,141.983,1.6111,0.46801,0.0555,0.2118,7.4235,1.569,2.78,48.4487,27,1,54.5033,1,1.0,,20097,Modified,density_radius,6.0
normal_city,Modified,14,0,1,164.191,140.811,1.166,0.26535,0.1009,0.7899,3.806,1.779,2.926,129.7015,62,1,54.2753,0,0.0,,1599,Modified,density_radius,6.0
normal_city,Modified,15,0,1,146.546,140.811,1.0407,0.58039,0.0318,0.114,1.7762,1.742,3.046,16.7071,10,1,30.8829,1,1.0,,24134,Modified,density_radius,6.0
normal_city,Modified,16,0,1,153.596,140.811,1.0908,0.19422,0.0596,0.557,2.076,1.82,2.915,85.5537,48,1,53.2022,0,0.0,,1858,Modified,density_radius,6.0
normal_city,Modified,17,0,1,154.12,142.569,1.081,0.18506,0.0589,0.5102,2.5228,1.768,2.968,78.6267,41,1,45.3305,0,0.0,,1718,Modified,density_radius,6.0
normal_city,Modified,18,0,1,156.591,141.397,1.1075,0.18284,0.0671,0.5505,2.7705,1.742,2.945,86.2017,42,1,48.1405,0,0.0,,1672,Modified,density_radius,6.0
normal_city,Modified,19,0,1,157.004,140.811,1.115,0.17077,0.0732,0.5884,3.2271,1.82,2.955,92.3854,51,1,51.2696,0,0.0,,1691,Modified,density_radius,6.0
blocked_road,Modified,0,0,1,202.311,150.77,1.3419,0.46546,0.0609,0.2733,8.4542,1.82,3.334,55.2884,31,1,49.2611,1,,73.0,23601,Modified,density_radius,6.0
blocked_road,Modified,1,0,1,153.813,147.255,1.0445,0.15529,0.0416,0.3239,1.7996,1.768,3.749,49.8217,27,1,41.0821,0,,,1499,Modified,density_radius,6.0
blocked_road,Modified,2,0,1,207.74,149.012,1.3941,0.95079,0.0374,0.0899,3.2182,1.742,3.985,18.6809,14,1,40.6392,1,,,50785,Modified,density_radius,6.0
blocked_road,Modified,3,0,1,165.119,147.841,1.1169,0.41097,0.0362,0.0965,5.736,1.788,2.858,15.9341,8,1,33.0679,1,,,20696,Modified,density_radius,6.0
blocked_road,Modified,4,0,1,226.441,148.255,1.5274,0.97142,0.0572,0.2382,2.9894,1.742,2.75,53.9271,34,1,60.9606,1,,53.0,45462,Modified,density_radius,6.0
blocked_road,Modified,5,0,1,202.686,148.426,1.3656,0.77805,0.0478,0.2184,4.3816,1.577,2.975,44.2707,29,1,51.0152,1,,74.0,36842,Modified,density_radius,6.0
blocked_road,Modified,6,0,1,182.309,149.598,1.2187,0.48507,0.0384,0.0927,5.2773,1.515,3.528,16.9038,13,1,36.7383,1,,,21088,Modified,density_radius,6.0
blocked_road,Modified,7,0,1,170.698,149.012,1.1455,2.9881,0.0496,0.1808,3.2899,1.702,2.628,30.8672,23,1,39.2009,1,,14.0,153076,Modified,density_radius,6.0
blocked_road,Modified,8,0,1,154.908,148.426,1.0437,1.21176,0.0256,0.0711,1.3674,1.662,2.808,11.0081,6,1,29.5044,1,,,63390,Modified,density_radius,6.0
blocked_road,Modified,9,0,1,159.845,147.841,1.0812,0.89276,0.0608,0.0466,1.7389,2.147,3.733,7.4465,6,1,28.8528,1,,,47972,Modified,density_radius,6.0
blocked_road,Modified,10,0,1,208.358,149.012,1.3983,0.63206,0.0627,0.2998,5.6201,1.794,2.708,62.4643,36,1,56.9985,1,,84.0,31015,Modified,density_radius,6.0
blocked_road,Modified,11,0,1,199.848,147.841,1.3518,0.53613,0.0439,0.2003,4.5301,1.759,2.979,40.0266,24,1,50.8582,1,,78.0,27016,Modified,density_radius,6.0
blocked_road,Modified,12,0,1,160.629,147.841,1.0865,0.4339,0.0598,0.062,1.5907,1.88,3.351,9.9537,8,1,31.4999,1,,,26506,Modified,density_radius,6.0
blocked_road,Modified,13,0,1,200.739,149.012,1.3471,0.50774,0.056,0.2631,3.1898,1.794,2.786,52.8133,31,1,51.5045,1,,76.0,23587,Modified,density_radius,6.0
blocked_road,Modified,14,0,1,156.138,147.841,1.0561,1.50312,0.0357,0.0983,1.5301,1.596,3.038,15.3455,10,1,31.5372,1,,,80624,Modified,density_radius,6.0
blocked_road,Modified,15,0,1,155.184,147.841,1.0497,0.13995,0.0437,0.3421,2.8726,1.742,3.633,53.0939,26,1,38.8618,0,,,1517,Modified,density_radius,6.0
blocked_road,Modified,16,0,1,211.446,149.598,1.4134,1.75021,0.0543,0.2532,5.7284,1.82,2.883,53.5421,29,1,48.175,1,,64.0,94238,Modified,density_radius,6.0
blocked_road,Modified,17,0,1,165.895,149.598,1.1089,1.30834,0.042,0.1089,1.3101,1.6,3.213,18.058,16,1,36.3217,1,,,73156,Modified,density_radius,6.0
blocked_road,Modified,18,0,1,155.832,148.426,1.0499,0.19854,0.0419,0.3808,1.7482,1.742,2.841,59.3472,32,1,48.1117,0,,,1806,Modified,density_radius,6.0
blocked_road,Modified,19,0,1,200.563,147.841,1.3566,0.3426,0.046,0.1807,3.4516,1.614,2.861,36.2413,22,1,48.236,1,,63.0,14824,Modified,density_radius,6.0
dense_city,Modified,0,0,1,159.684,145.497,1.0975,3.51821,0.0535,0.1422,3.1865,1.656,2.593,22.7085,16,1,41.3839,1,,,148771,Modified,density_radius,6.0
dense_city,Modified,1,0,1,156.048,148.426,1.0513,0.9238,0.0491,0.0742,1.5728,1.517,3.689,11.5745,10,1,32.1027,1,,,45080,Modified,density_radius,6.0
dense_city,Modified,2,0,1,190.878,150.184,1.271,8.98098,0.0487,0.048,4.2315,1.517,2.674,9.1711,4,1,31.8366,1,,,407724,Modified,density_radius,6.0
dense_city,Modified,3,0,1,192.455,147.255,1.3069,0.92377,0.0595,0.1574,4.2784,1.573,2.482,30.2971,19,1,42.496,1,,,45524,Modified,density_radius,6.0
dense_city,Modified,4,0,1,160.936,146.669,1.0973,0.57032,0.0436,0.046,1.219,1.517,2.703,7.3967,6,1,28.6852,1,,,27556,Modified,density_radius,6.0
dense_city,Modified,5,0,1,156.514,145.497,1.0757,1.2619,0.0609,0.0684,1.2221,1.517,2.664,10.7078,7,1,31.4972,1,,,55991,Modified,density_radius,6.0
dense_city,Modified,6,0,1,148.293,147.255,1.0071,3.24637,0.0694,0.0809,1.4284,1.517,2.589,11.9963,10,1,32.1251,1,,,138164,Modified,density_radius,6.0
dense_city,Modified,7,0,1,150.888,150.184,1.0047,13.39566,0.1937,0.0847,1.46,1.531,2.774,12.7801,12,1,32.2198,1,,,745548,Modified,density_radius,6.0
dense_city,Modified,8,0,1,157.943,151.841,1.0402,2.65685,0.0415,0.0487,1.3652,1.517,2.766,7.6903,6,1,27.9349,1,,,130498,Modified,density_radius,6.0
dense_city,Modified,9,0,1,178.358,148.426,1.2017,0.77552,0.0517,0.0939,3.1904,1.73,2.521,16.7414,10,1,37.9174,1,,,43905,Modified,density_radius,6.0
dense_city,Modified,10,0,1,161.581,145.497,1.1105,0.70232,0.105,0.0857,3.24,1.839,2.961,13.8495,11,1,32.9046,1,,,38723,Modified,density_radius,6.0
dense_city,Modified,11,0,1,148.929,147.255,1.0114,1.51641,0.0783,0.0909,1.5386,1.517,2.635,13.537,12,1,33.5142,1,,,85729,Modified,density_radius,6.0
dense_city,Modified,12,0,1,176.787,151.841,1.1643,1.12264,0.0559,0.0865,3.3675,1.62,2.596,15.2852,11,1,35.8739,1,,,58429,Modified,density_radius,6.0
dense_city,Modified,13,0,1,173.893,145.497,1.1952,2.15095,0.0923,0.0917,3.4903,1.517,2.674,15.9499,13,1,38.462,1,,,107347,Modified,density_radius,6.0
dense_city,Modified,14,0,1,159.43,145.497,1.0958,1.65589,0.0567,0.0615,1.3812,1.517,2.643,9.8025,7,1,30.6883,1,,,92608,Modified,density_radius,6.0
dense_city,Modified,15,0,1,151.185,145.497,1.0391,2.0848,0.0646,0.0752,1.4096,1.517,2.621,11.3625,10,1,32.3413,1,,,107841,Modified,density_radius,6.0
dense_city,Modified,16,0,1,159.499,148.426,1.0746,4.15089,0.073,0.1136,2.9432,1.62,2.523,18.1188,12,1,38.3415,1,,,234355,Modified,density_radius,6.0
dense_city,Modified,17,0,1,183.777,144.912,1.2682,1.06737,0.0714,0.0732,4.3461,1.517,3.021,13.4601,10,1,36.6584,1,,,62156,Modified,density_radius,6.0
dense_city,Modified,18,0,1,153.031,150.184,1.019,4.21933,0.0559,0.0619,1.4499,1.517,2.526,9.4754,8,1,30.3878,1,,,239427,Modified,density_radius,6.0
dense_city,Modified,19,0,1,166.924,150.184,1.1115,1.47979,0.0606,0.2485,4.8091,1.62,2.586,41.4807,30,1,43.3114,1,,,77262,Modified,density_radius,6.0
normal_city,Modified,0,0,1,148.955,139.64,1.0667,0.12189,0.051,0.4412,2.0041,1.82,3.099,65.7178,35,1,44.543,0,0.0,,1704,Modified,density_radius,4.0
normal_city,Modified,1,0,1,146.469,143.154,1.0232,0.20282,0.0357,0.2442,1.4061,1.768,3.636,35.774,20,1,34.9619,0,0.0,,1396,Modified,density_radius,4.0
normal_city,Modified,2,0,1,162.123,143.154,1.1325,0.26617,0.0585,0.3946,3.4663,1.742,2.84,63.9792,28,1,42.528,2,1.0,,12816,Modified,density_radius,4.0
normal_city,Modified,3,0,1,154.184,140.811,1.095,0.14275,0.059,0.5123,2.8029,1.996,2.895,78.9859,43,1,49.8297,0,0.0,,1748,Modified,density_radius,4.0
normal_city,Modified,4,0,1,192.009,141.983,1.3523,0.24831,0.0515,0.2968,5.954,1.742,3.177,56.984,26,1,49.6833,1,1.0,,10040,Modified,density_radius,4.0
normal_city,Modified,5,0,1,155.715,141.397,1.1013,0.10673,0.0783,0.6063,3.1949,1.779,3.401,94.4109,47,1,46.2416,0,0.0,,1503,Modified,density_radius,4.0
normal_city,Modified,6,0,1,156.32,143.154,1.092,0.11894,0.0651,0.5394,2.9272,1.759,3.009,84.3124,45,1,47.1874,0,0.0,,1657,Modified,density_radius,4.0
normal_city,Modified,7,0,1,157.402,141.983,1.1086,0.11601,0.0768,0.6143,2.7492,1.742,2.929,96.6929,55,1,51.1025,0,0.0,,1581,Modified,density_radius,4.0
normal_city,Modified,8,0,1,155.398,141.397,1.099,0.92805,0.0769,0.5209,2.1801,1.768,2.812,80.9442,45,1,46.1313,1,1.0,,59887,Modified,density_radius,4.0
normal_city,Modified,9,0,1,155.978,140.811,1.1077,0.12188,0.0676,0.5856,2.4808,1.742,2.914,91.3427,52,1,49.767,0,0.0,,1730,Modified,density_radius,4.0
normal_city,Modified,10,0,1,152.87,141.983,1.0767,0.14647,0.0515,0.4405,2.379,1.794,2.902,67.3446,35,1,48.8988,0,0.0,,1736,Modified,density_radius,4.0
normal_city,Modified,11,0,1,156.729,140.811,1.113,0.10623,0.0803,0.6184,3.1218,1.759,3.426,96.9237,49,1,45.4362,0,0.0,,1502,Modified,density_radius,4.0
normal_city,Modified,12,0,1,167.794,140.811,1.1916,0.94255,0.0821,0.083,3.5292,1.88,3.47,13.9226,13,1,35.7866,1,1.0,,65104,Modified,density_radius,4.0
normal_city,Modified,13,0,1,228.743,141.983,1.6111,0.34306,0.0555,0.2118,7.4235,1.569,2.78,48.4487,27,1,54.5033,1,1.0,,20097,Modified,density_radius,4.0
normal_city,Modified,14,0,1,164.191,140.811,1.166,0.11323,0.1009,0.7899,3.806,1.779,2.926,129.7015,62,1,54.2753,0,0.0,,1599,Modified,density_radius,4.0
normal_city,Modified,15,0,1,146.546,140.811,1.0407,0.38932,0.0318,0.114,1.7762,1.742,3.046,16.7071,10,1,30.8829,1,1.0,,24138,Modified,density_radius,4.0
normal_city,Modified,16,0,1,153.596,140.811,1.0908,0.12665,0.0596,0.557,2.076,1.82,2.915,85.5537,48,1,53.2022,0,0.0,,1858,Modified,density_radius,4.0
normal_city,Modified,17,0,1,154.12,142.569,1.081,0.11878,0.0589,0.5102,2.5228,1.768,2.968,78.6267,41,1,45.3305,0,0.0,,1718,Modified,density_radius,4.0
normal_city,Modified,18,0,1,156.591,141.397,1.1075,0.14145,0.0671,0.5505,2.7705,1.742,2.945,86.2017,42,1,48.1405,0,0.0,,1672,Modified,density_radius,4.0
normal_city,Modified,19,0,1,157.004,140.811,1.115,0.16887,0.0732,0.5884,3.2271,1.82,2.955,92.3854,51,1,51.2696,0,0.0,,1691,Modified,density_radius,4.0
blocked_road,Modified,0,0,1,205.037,150.77,1.3599,0.33375,0.0613,0.2666,7.4659,1.82,3.372,54.6653,29,1,50.2298,1,,72.0,19581,Modified,density_radius,4.0
blocked_road,Modified,1,0,1,153.813,147.255,1.0445,0.10442,0.0416,0.3239,1.7996,1.768,3.749,49.8217,27,1,41.0821,0,,,1499,Modified,density_radius,4.0
blocked_road,Modified,2,0,1,207.74,149.012,1.3941,0.76456,0.0374,0.0899,3.2182,1.742,3.985,18.6809,14,1,40.6392,1,,,50785,Modified,density_radius,4.0
blocked_road,Modified,3,0,1,165.119,147.841,1.1169,0.34166,0.0362,0.0965,5.736,1.788,2.858,15.9341,8,1,33.0679,1,,,20693,Modified,density_radius,4.0
blocked_road,Modified,4,0,1,217.6,148.255,1.4677,1.95557,0.0589,0.2558,3.8022,1.742,2.734,55.6578,35,1,60.4305,1,,55.0,122906,Modified,density_radius,4.0
blocked_road,Modified,5,0,1,239.84,148.426,1.6159,0.32633,0.0541,0.2112,9.2207,1.681,2.966,50.6458,30,1,58.9779,1,,75.0,18927,Modified,density_radius,4.0
blocked_road,Modified,6,0,1,182.309,149.598,1.2187,0.37074,0.0384,0.0927,5.2773,1.515,3.528,16.9038,13,1,36.7383,1,,,21084,Modified,density_radius,4.0
blocked_road,Modified,7,0,1,197.025,149.012,1.3222,0.4396,0.0524,0.2331,1.2698,1.742,2.713,45.9197,30,1,46.2676,1,,54.0,28116,Modified,density_radius,4.0
blocked_road,Modified,8,0,1,154.908,148.426,1.0437,1.00115,0.0256,0.0711,1.3674,1.662,2.808,11.0081,6,1,29.5044,1,,,63387,Modified,density_radius,4.0
blocked_road,Modified,9,0,1,159.845,147.841,1.0812,0.76724,0.0608,0.0466,1.7389,2.147,3.733,7.4465,6,1,28.8528,1,,,47972,Modified,density_radius,4.0
blocked_road,Modified,10,0,1,209.756,149.012,1.4076,0.51195,0.0683,0.3265,7.4241,1.794,2.705,68.4795,38,1,57.8441,1,,86.0,31088,Modified,density_radius,4.0
blocked_road,Modified,11,0,1,199.629,147.841,1.3503,0.50511,0.0427,0.1942,3.2251,1.759,2.999,38.7745,24,1,50.0792,1,,77.0,28900,Modified,density_radius,4.0
blocked_road,Modified,12,0,1,160.629,147.841,1.0865,0.45741,0.0598,0.062,1.5907,1.88,3.351,9.9537,8,1,31.4999,1,,,26503,Modified,density_radius,4.0
blocked_road,Modified,13,0,1,200.447,149.012,1.3452,1.08892,0.0569,0.2686,5.5761,1.794,2.789,53.8406,33,1,52.7003,1,,77.0,69783,Modified,density_radius,4.0
blocked_road,Modified,14,0,1,156.138,147.841,1.0561,1.22409,0.0357,0.0983,1.5301,1.596,3.038,15.3455,10,1,31.5372,1,,,80622,Modified,density_radius,4.0
blocked_road,Modified,15,0,1,155.184,147.841,1.0497,0.10282,0.0437,0.3421,2.8726,1.742,3.633,53.0939,26,1,38.8618,0,,,1517,Modified,density_radius,4.0
blocked_road,Modified,16,0,1,214.327,149.598,1.4327,0.42251,0.0613,0.2687,5.4746,1.82,2.878,57.5862,30,1,51.3924,1,,65.0,25689,Modified,density_radius,4.0
blocked_road,Modified,17,0,1,165.895,149.598,1.1089,1.13263,0.042,0.1089,1.3101,1.6,3.213,18.058,16,1,36.3217,1,,,73150,Modified,density_radius,4.0
blocked_road,Modified,18,0,1,155.832,148.426,1.0499,0.11906,0.0419,0.3808,1.7482,1.742,2.841,59.3472,32,1,48.1117,0,,,1806,Modified,density_radius,4.0
blocked_road,Modified,19,0,1,200.563,147.841,1.3566,0.27764,0.046,0.1807,3.4516,1.614,2.861,36.2413,22,1,48.236,1,,63.0,14824,Modified,density_radius,4.0
dense_city,Modified,0,0,1,159.684,145.497,1.0975,2.68283,0.0535,0.1422,3.1865,1.656,2.593,22.7085,16,1,41.3839,1,,,148774,Modified,density_radius,4.0
dense_city,Modified,1,0,1,156.048,148.426,1.0513,0.77594,0.0491,0.0742,1.5728,1.517,3.689,11.5745,10,1,32.1027,1,,,45086,Modified,density_radius,4.0
dense_city,Modified,2,0,1,190.878,150.184,1.271,7.86582,0.0487,0.048,4.2315,1.517,2.674,9.1711,4,1,31.8366,1,,,407724,Modified,density_radius,4.0
dense_city,Modified,3,0,1,192.455,147.255,1.3069,0.80188,0.0595,0.1574,4.2784,1.573,2.482,30.2971,19,1,42.496,1,,,45522,Modified,density_radius,4.0
dense_city,Modified,4,0,1,160.936,146.669,1.0973,0.47347,0.0436,0.046,1.219,1.517,2.703,7.3967,6,1,28.6852,1,,,27556,Modified,density_radius,4.0
dense_city,Modified,5,0,1,156.514,145.497,1.0757,1.06809,0.0609,0.0684,1.2221,1.517,2.664,10.7078,7,1,31.4972,1,,,55994,Modified,density_radius,4.0
